MASKED_STUDENT_ID,CUM_GPA
VFCZFFIJ,3.24
5FSUC3O9,2.78
XHYJPK3B,2.93
PMLM2YLI,3.02
9GADZBOI,3.22
W4A9TUA3,3.0
I7NDEOSS,2.23
LJ4MF2NV,2.76
EH9EI9CJ,2.87
UBZRFCQC,2.13
O9YI6O1H,3.24
H3WAJFPM,2.4
NVPADFIU,3.66
MWTYAIPB,3.52
5HXWIABS,3.33
MM5CTMGG,3.44
ASRTX3OC,3.67
WGP8WQQJ,3.44
8MVEP3LJ,3.06
P9NK11F9,2.9
5TNZALSO,3.28
M7OZWD1C,3.95
IJYHXHXH,2.54
LKXOUKHI,3.08
RXTR8IYP,2.54
MSFA42OE,2.9
CLVAONTN,3.26
LNMKGA9S,2.38
LQCCLI2C,2.53
BA4HZXHE,2.13
G4HAJCRY,2.54
ZTFXBJ6Y,2.77
OJ9JMPGA,3.1
ILOECC4R,3.16
AFFSL5OT,2.53
39VCMIYN,2.16
RKEUIWRY,2.81
8O7EYUX9,2.58
ZEWQKOMM,2.68
CSXZ4EXL,2.79
5R9MTDCJ,2.56
ZRQWK6H4,2.7
MQIDKCZD,2.94
QBYBBZHA,2.35
17WX2EKJ,2.81
FB7L75W8,3.19
SURG1X7F,3.29
SQEHVS2A,3.25
HSJQAJBX,2.87
GRQMRJ9T,3.15
EWEKJYZZ,2.22
NFTFEYXV,2.46
VO6IOGKL,2.98
HE4Z6KG9,3.12
GBVCW1QV,2.81
VOLOFXWE,2.8
P3NFDW5J,2.52
D2PV2AYR,2.57
QAVIQIOE,2.55
OPG9TTIG,3.67
T1MEPPB9,2.63
QKJHA6NZ,2.89
MOQ9KAII,3.26
9HB8RYXU,3.19
BUJ1SDAX,2.67
MNIZZKAA,2.83
4ZAL1GG4,2.19
QA8OAGYC,2.45
HIUGICDB,2.45
MUHHJ8CH,2.76
DBJI8SJE,2.65
MTYFTHMI,2.71
2FUKLDMK,2.43
8FWA2PGQ,2.39
ECRJYEAC,2.61
J5AGO3BA,3.1
UGJB9OQF,3.42
GDQC4EBP,2.75
PYJWUM4H,3.17
8FZ2BKUZ,2.53
NVZUJXJW,2.69
OTHEGKGD,2.51
YST3NGGJ,3.01
N1IZHPNY,2.23
7OEPY4LN,3.04
ROSBXZKM,2.37
TNIXNWV7,3.19
8XQ5RZMZ,2.41
EVXXM3WL,3.28
S9Y6YMN9,2.96
O8KKYWNE,2.9
1UFTQLPH,3.32
ZGPS4U1J,2.3
WFENDYD7,3.27
ZQTTSRAA,2.3
B8FYVKKY,2.88
8NFXMOUQ,3.03
ZCPJHWXX,3.18
GL8AC9QJ,3.02
ODS8EPDV,2.89
TW6JNKEF,2.77
CQ6QQRRP,2.93
R4QASYQJ,3.18
HTXQLLJL,2.95
GXNJNVAR,3.03
C63D5NAG,2.8
3GDR1X7E,2.81
BPXWLQFR,3.06
PDT5OORF,2.97
9EGWTCKF,3.14
ZNALFEXN,3.07
9KH22IJX,3.71
BUJHLYI9,2.79
BDDKMSXT,2.86
U4WP5J6L,4.0
GHDSRJWV,2.63
KUNIITBZ,2.91
LKDZ9B7Q,2.86
YOSP55KI,3.75
6QYGDVKI,3.75
Y9LMLSQH,3.38
GITBRPEQ,3.8
HHLNUX5Z,3.5
HESVJNCO,2.88
WRGSJHJD,2.38
6LNHMMFD,2.92
KB3IBVZZ,2.63
PMOF2WBJ,3.2
EAYVYQWS,3.1
Z5FFEIWK,3.2
UIZ5IFC4,3.5
XKPFUNYP,2.25
UB84GRCH,2.38
CGXZPFFP,3.26
UW8983N6,3.22
KU63JUOJ,3.27
DVXKWYZE,2.8
ZJHFYGPA,3.26
DF1SBTSE,2.92
BKU1CB7X,2.29
OV1DNODV,3.28
CTR57VT1,3.07
UDYSQD2Q,3.28
9UWJCVID,3.0
HLFPV6DL,2.69
YQQNEDRN,3.06
HWNTSHCO,3.13
KOMU9LPL,3.16
4NYEDKWD,3.11
KFV4IQTI,3.24
RZOFJEZE,2.6
WZDO91XE,3.11
97CIVPVB,3.32
ZMTBQDRS,3.18
CJSVEY4R,3.41
AUGTNSFK,3.11
7MMJX7IK,2.79
3OYVLK4P,3.21
GCEI6HSB,3.14
LIDTZ63P,3.32
GKFF9MZH,3.0
ACHLRIRP,2.68
XJFQY1C9,3.43
QEQKNMFU,3.11
HOC6HO7V,3.0
ZQAKNUIV,3.39
LURJQTBW,2.68
VCD3DAHY,3.0
FLMAXSEW,3.93
1H8RSTLL,3.0
LZ1HWYUP,3.57
SCZD7A49,3.75
ZNGJN9LD,3.32
5INQUEIP,3.64
IVMHLCVE,3.32
BFRYLLOF,3.18
YXFWCPXV,3.54
2HLERBXL,3.18
GVUZXUVI,2.96
U6CTJW58,3.54
GL3GWW1C,3.14
AKTLASD9,3.29
BZREBI2D,3.43
JA4TWCR4,3.27
GBHSQKNM,3.18
EW2OC7OZ,3.54
5B63B5KK,3.21
NWHK2CYE,2.89
ECNU9YRZ,3.11
QGX9HUEN,3.04
NMERHYYU,3.21
3GMNAN4N,3.11
SLN3ZECA,3.09
H5QXFPOH,3.33
NNVTNDU2,3.22
MAPBFKKG,3.5
HSVBEWKA,3.06
RCLAIOIY,3.3
IIFU5FTD,3.0
DSP8EBRO,3.06
HXGZZHQ6,2.58
NKXTKDSG,3.13
ANPSTJ4B,2.9
L3YYVOLG,3.12
D2FCMEBK,2.68
B1PKZHRI,3.08
OO8KKQNI,3.12
TJGQMIRV,3.54
H3AB7FNR,2.84
VDBYBCHX,3.09
ZFYYGM37,2.73
QJKAKEH3,3.0
4QIYQFPN,2.28
DUEOYJSY,2.58
SE3OAAGK,3.06
8WFA1BOC,2.75
KLJTE4NK,3.06
U9VJK5DF,3.69
PIFRJIQL,2.6
9R3YBFKA,2.98
GACUUFDJ,3.62
FCR9LRBQ,2.77
YEDPNGGJ,2.7
PZSUUZGE,2.78
TRK6T6WV,3.27
IYNMUXLF,2.81
Z8IXVZ49,2.68
PVTBKPW3,2.54
FFUFN5DS,2.37
XQE7SWDX,2.69
TM7JMFWD,2.63
CWLO91WF,2.85
FABYRPQW,2.42
BLTBLARG,2.74
YF1A9I2H,3.33
POBRURCK,2.46
7RVGXALQ,2.94
QLOJGDXU,2.65
RN7XMHQL,3.02
SMQVEG3D,2.93
MJERWCFQ,2.88
VFZPBHVV,2.82
PVIXF8JZ,2.5
FMEZHYU8,2.76
ZS1ECFDG,2.63
U2LSSVCJ,2.91
TIHLCYHH,2.53
HYFV6ZRV,2.8
WPT9LX5U,3.02
FEOF7JQZ,3.42
C2DTGRDS,3.37
H8SJCBNL,3.1
UQAVJFHD,2.38
SOWW8VYD,2.72
JTJ2QMEK,2.63
BMTFRI2B,2.68
HUXPIWWU,2.74
IVGRFEUP,2.92
DGKO8XTO,2.66
BPKFF5GX,3.09
FIVHONNE,3.14
LJCDDN2R,3.65
ZW3Z7IBZ,2.62
AKOPUG4O,3.12
BAJCE9Y3,3.02
TF4B8VDN,2.72
T7BORSD7,2.77
DJSWSSCD,2.48
N7FXIKHT,2.98
MJRFDDEQ,2.69
YNYTMGVN,2.62
RWWABRIZ,3.13
YNHF3WHW,3.12
OT37MWKU,3.02
RJSHZ1ER,3.08
C4UUCBO6,2.98
JXZ32FO1,3.14
TEAOUST2,2.92
ENTNYYSG,2.76
QFVLFO1F,2.63
LBHSDJV7,3.02
FGYISGMS,2.82
B21THN4Y,3.35
TKOOPTZM,2.98
VMYEI13K,2.48
8CZEBXBI,3.44
CUWCM3DH,3.04
MOMRLDVA,2.92
AP9NG9PV,2.62
LXFWLNYA,2.58
XYZUCTFH,3.52
2YC99MS4,2.84
INHJLBFZ,2.28
9H7VBI74,2.76
QVAOUKMG,3.52
ZPTWNSNC,2.37
QAAVG5RL,3.0
FQI6T3BE,2.76
XSNNVSY7,2.5
T6DQQHPU,3.21
EXBPTUMC,2.92
XF8F5L69,2.94
G1PVWZ7B,2.61
EESFFJAT,2.33
V73YDKLO,2.37
HBWK52I1,2.86
Z6MTLDX2,3.31
Y2EZMZRF,2.88
T1D8FCDC,2.48
DJQ6C2HF,3.36
M6FDMAEB,3.0
6M8ZBKGO,2.31
YSNQLXPG,3.05
F1NVKIGW,2.52
NKGQYPKZ,2.85
K1KOVFD8,2.83
AXYDGUZO,2.63
QUNSRFCX,2.79
S2ZKDFWG,3.38
XD1AYCXM,2.9
HJYBFOY1,3.22
9DWZKARL,2.44
3LSIEZZE,2.89
N9HBRWD3,3.0
UFDK684M,2.64
KAKZ7TYP,2.79
AJ18CBUL,2.94
XPBW3JPN,2.52
UDR5R4P9,2.4
SZSTBUW6,2.88
DRN61S1R,2.94
TQPODAZE,2.7
KRMX6HMY,2.94
TQNOWKTB,3.1
Q1LBIHSP,3.09
WF5DCMXR,3.38
GXN1KIDV,2.66
Z7HEUW6B,2.6
B6CE1IY4,2.64
NJPBNBCX,2.92
8SJQQL1W,3.29
GIHYEIVO,2.92
MBO8FPMY,3.18
OOQXSI7W,3.35
OREMGOHP,2.58
HE5HDOHR,3.44
JJICRVEE,3.5
UDRITZQZ,2.82
1HZZNFQH,3.19
WR4IDZMJ,3.07
L9ACQKSK,2.85
NVNOQFBQ,2.7
QW3QDGEZ,3.18
R4NFD1PK,2.5
DFU4SX7M,3.25
IW4UKGMK,3.7
LAFEG9IU,2.91
SILNCZJH,2.88
D6GEIOYL,3.29
5PUWH379,2.86
QCT4WXU7,3.02
AUVVKX3H,3.02
FT4PMFMM,3.75
FWQM49PJ,3.03
SFZ5FKYM,2.92
3ZOWGEKP,3.16
DD6YOR33,2.87
ISRZDVCS,2.99
PRRFRCMH,3.39
W5OOSIHI,2.62
HDZSXMGT,3.58
PLXKVSFX,3.24
XBMRMLYZ,2.87
4NG2CNK4,3.55
L1UJPQNZ,3.42
LBCWFXNC,2.01
NRGVR3G4,3.22
6BXSSYOB,3.69
CTGPCHEA,3.37
OMYOBXLH,3.26
XMFVUCPX,3.26
SJELQS5G,2.98
1NCAF4QR,2.33
E6YFFCUR,2.55
2GL3YQBQ,2.73
RXFV15FS,3.29
FVC7IEMD,2.67
QBBJIHI3,3.38
LDPQDFCS,3.15
EVO1UFZB,3.24
L8NNWDG8,2.58
UXPQMC2D,2.82
WD8KDUBV,3.23
QW9LPALM,3.21
MEO1AQKT,2.5
QU1OICDI,2.48
NYCAF8O7,3.01
G4XY2E5K,3.04
4DDF2WBS,2.34
RDZC7HKY,2.97
6J3QK8Z3,2.76
OJCEUDH3,2.67
JZWWMFU4,3.18
GVULAVSN,2.98
XB6IYMW7,2.58
N663WECI,2.97
VCGLFRLG,2.89
61MGCLWN,2.84
PBINRE98,3.1
KMLNMNGI,3.38
VOEZSHYU,2.6
B6NTZQE8,2.2
TZKBNYWP,3.53
CYNRWGSK,2.85
FVC1R9VA,3.15
PZXG3QBC,2.93
GJGKRZTP,2.78
E2JIWMB5,2.9
4CNXHLBC,2.52
QIBQN5NM,2.6
5WGSYPHL,2.34
WS5MNQYE,2.63
CGIMZ6E9,2.89
WESCODUP,2.75
6CHRNWPM,2.79
EN9GO6ML,3.08
ISOIMU42,3.17
PSJ2UNX9,3.45
LJVOHZII,3.47
7NFLMS7V,3.42
6S66CBVL,3.23
T1ZFCB3Z,3.18
NDQZPGTV,3.47
YQI27IQF,3.35
WVY3BRIV,3.11
VEYLU3CM,3.34
89FWXHGE,2.38
FCDGJ7HL,3.08
XJMDXNHH,3.07
WW7INYLY,2.93
ZCJEVF5T,3.32
WJAJVRV1,2.93
YIACZAHK,3.22
SZFATJFZ,2.96
Q6CBZYSW,3.07
UYAEJ3ZY,2.88
XJPDWXSB,2.94
5KMIB5OR,3.1
TUZKLTN6,3.27
ETL3A8EP,3.14
JEKQF4FS,3.1
SCPRSOWJ,3.26
P5VDIG2L,2.99
IAHVT333,3.31
JMKONJFE,3.6
SFIJ9W7Z,3.07
IE5MMBZW,3.07
GXYSHDQ2,3.34
YZGWVVLB,3.38
SC7J7EE1,2.92
EBV7Q9RU,3.31
5MFK9IZJ,3.1
K8BKJQRX,2.8
LKXYKLGM,2.9
OVRVKSAL,2.61
AYGA829I,2.83
LFNA2NF9,3.07
6FRTBB4A,3.08
FBXGDJZV,3.41
DKYFBRS9,3.34
SLCRZWIM,2.8
RWOEBDWC,2.84
CDIEMMV7,2.93
MUHUBGXW,2.82
ZCMAVUZN,3.17
SUOBZJFM,3.17
T9ZJEKNK,3.31
YIXS3CB2,2.93
UGAPJYC3,2.95
UBLMKOPX,3.45
ZXIOIGE7,2.7
ASCGIMH7,2.53
VSUOBFCX,2.75
ZAIM7T3O,2.97
K66EGAWH,2.97
LYSXIJCO,3.4
DKHMQIBC,2.73
YVDO6FCM,3.11
NRA6NKA4,2.67
WOOCKQM4,2.62
AJWITFNU,3.02
WD7KAW58,2.95
FFTYLMTI,3.16
GEPLLPKX,3.06
RG7VPNVS,3.24
VUY6QMUY,2.88
OFV31H1S,2.78
2GLQHA4P,3.1
AKCEDPQV,2.35
DQUQB91I,3.05
FPDJZZJB,2.82
KLQH7EOK,3.19
Q2AVSX89,3.03
9VWFBPLF,2.86
7ZY3SGUN,3.14
IROTDRUB,2.97
R8ETMKC3,3.33
8B5M4RJN,3.34
IGTWZAW9,3.76
1XEXJYOT,2.54
7VJE7JK9,3.2
8KFSHZ7W,3.03
NQHLKBFD,3.11
YMZ3M6XW,3.21
B8HYWRIX,2.54
GBPQDTDD,2.61
F9BBLOMB,3.06
8CX9GAFL,3.3
KRNPTPVD,2.78
TJJDA2MM,3.36
XX8STBBT,3.26
QNZFS3CJ,2.8
QJ58GGQE,3.67
HG1YCPUR,2.82
BNKRDF78,2.71
DKAPI9ZP,3.29
MK8UHGEI,2.93
STBDMAKW,2.69
KGY3DSJ8,3.1
DTSPLBL4,3.31
MDSSD3I9,2.7
4UYYIWMC,3.6
FNNAPEEO,2.73
EPB2XKSE,3.19
TKEKFCWV,2.76
OUMDS4JQ,2.64
FLTBGLKW,2.33
LZQDYW7V,2.9
INJZL6ZZ,3.24
IHVRIVEL,2.67
VFXHJ59U,3.7
XQIQAG6Z,2.56
OP7KZJT5,3.47
ADOYPLT2,2.76
MYGZNXCD,3.07
MJLPFKPK,3.41
2CXUPP6A,2.65
XQVGIJMG,2.76
FDJWYXMV,2.95
JNTP3OW9,2.89
JCIBQMRI,2.3
Q6YKAHL1,2.78
BEUROZ8X,2.91
T4MDF4I2,2.92
UQQP6NI7,3.21
UPEA1GW8,2.72
KRYSPNK7,2.9
WVSK6LBF,3.56
PJXGHIC5,2.45
5W7D94FN,3.05
7EWES822,2.66
IJ1GDAEI,3.14
NV9VFHPQ,3.41
DXCCABAT,2.4
2XP7AJ9C,3.29
CDGIRO5R,3.19
LYHIFNAZ,2.87
NYKOKJS3,3.0
NRTWGSLD,3.05
UJFEXWEX,2.61
ETRVB62F,3.26
UHUVPUWB,3.23
ZQGAUF5Z,2.95
WQVSMZK9,2.87
HY2WHPW9,2.85
RV8MNTMH,2.67
CJMQHBDU,2.29
M93NAG5U,2.55
NJRSYASV,3.29
S5OEQNMR,3.03
SVZ4JA98,3.28
PBRHVFZG,2.76
2F8K6B7K,2.75
LNV54IWL,3.46
NKG8VYGK,3.29
7HZIHQKC,3.28
2OZ3ULYG,3.2
GB2GEEYN,2.87
EYD3TO96,3.16
VPESA5GS,2.88
EVHU29F9,2.76
QI4PSGQY,2.48
PYW8KCV8,2.98
9JD8LFKI,2.69
LELVXLZB,3.15
XP1SNHFE,3.22
GGTAN2SF,3.27
2JZTKZIM,2.27
TFIOV3NH,2.76
ZUZITBU4,2.77
SFKTIV3F,3.42
OHKBTLPP,3.32
EYMS82VA,2.6
2LDNMHLE,2.35
SBWA8DUE,3.0
H59KBYRH,2.84
RGXBRKJF,2.49
HIDRSH96,2.86
KALEWWSR,3.04
TIB8HDTX,2.49
5ORPRM9P,2.57
QBKMOI6W,2.88
ELN6AWWK,2.83
TBMEKIED,3.5
SRRGV7LP,3.25
5YURFBEB,3.4
APN8LVQQ,3.17
NWHEJEMJ,3.0
BRWJU1AY,3.0
OO41BAX2,3.17
LFGKA5PJ,3.38
SIFYHCR6,2.67
8KVWMFFM,3.13
JAFVQBFY,3.3
RVDEFBAD,3.14
LQS4NCZI,3.17
AAJDRKCH,3.3
UBS5Q6AF,2.8
BBVIA7EM,3.5
E9STM8JK,2.7
XWHRUY5Y,3.9
EQT1MWJX,2.63
ILROJFST,2.9
KKFGG6P2,2.4
OZXJUZFY,3.0
2QZMPJ7V,3.5
HC4W3RWX,3.4
PWUSIA1T,3.07
KNIOSMKR,3.17
N6BCU83Z,3.57
DJ1EBTJB,2.29
LZFCYLPL,3.36
VBLCUJY8,3.8
OA34ZB6F,2.93
GEAHUE4R,3.0
ANGETAZZ,3.07
7WZZBIFT,3.42
ANJVSBKC,2.5
GJDJ3JHS,3.0
DXGBDDTO,3.21
JOBAEUHZ,3.14
ULSCECFM,3.0
V7F8MI75,2.75
DWQKLV17,3.3
BIPPARDI,2.9
JSYG3PMC,2.67
OENNERNJ,2.2
XYUECIJT,3.0
QKUCA6VY,3.33
QMLKJHOO,3.1
6PXEPEPJ,2.7
ULVZFJ73,2.8
AX7Z1JIZ,3.3
SOASVE7X,3.0
BSY54GG2,2.67
QJXN5XNR,3.26
EIGIUEUJ,3.41
XZSWFXLL,3.64
Y3LDNSUP,2.71
A69VWTLV,3.45
LUD93DHJ,3.13
2MCMRUJ9,2.74
CMZZKJE7,2.89
ECWS3TBR,2.23
8TGM2ETJ,3.67
LO9JCVE8,3.67
LGDSYHUC,3.15
HCLE7KDY,2.79
RVLMLYKQ,3.39
YNX92TSM,3.09
GBGLODXX,3.45
V6IBJG9U,3.04
HJDZB4K5,3.1
J4PIHDLN,2.98
G57WXCYM,3.7
DSEKL62Y,3.47
IUU9SR1S,3.31
XKJMNHB1,2.91
JEYOQKRD,3.71
XOTHLHE9,3.24
NKCXJNAH,3.5
YKL48WEQ,3.53
N5CU34S3,3.66
EGVHTCRD,3.32
LVFEWHYT,3.14
TRWYEBLD,3.63
YFTHV8VN,2.94
SHYCY2UX,3.13
EHNARL3I,3.18
ZQHRJD7Z,2.95
MB2EHXY5,3.11
QJSVEDDA,2.75
EL5UX7OU,3.08
6BXP4PDN,2.83
234PVGQS,3.31
N1YPURMW,3.57
CIH6HFLA,3.15
5MHK4VNZ,3.09
TILR2SS4,3.17
HDTXPIBY,3.21
ZC5ZLAI5,3.31
TBWLBUDG,3.26
SYCMSE9Y,3.48
WXZITPDE,3.34
WIQAMP4S,3.35
KKMVWDQ9,3.33
SGN3PBIV,3.44
5SF4WBFL,3.09
ESB45LUO,3.53
WY4JRVBK,3.51
FSBCERJS,2.89
GMRGLTNT,2.98
7GCYC8TN,2.98
HM86EQFO,3.49
9PCH4DU3,3.74
JCMHYYRV,3.47
VL1FTHSB,3.22
9VUFCQDX,3.4
BZE2VQXQ,2.97
LAUYTOKR,3.15
5LN3KDVI,3.02
RWTWQIRF,3.45
AXADADGZ,3.53
GKGKORBH,3.47
CMUUHL63,3.26
QOPANSHK,2.97
W8KDW7RU,3.09
68X2LTTS,2.82
PPMQEKFN,3.03
TXFC3ONP,3.38
TEQCY8GB,3.47
DEYUWJRC,3.35
5GBS5YTX,3.15
1CATFFZF,3.31
L2PMJBFM,3.24
Z8MMS5TG,3.03
OZEOFK8I,3.45
DUZBVZ26,3.22
NNKXYZOL,3.02
TLAHPUXZ,3.39
OWJB1WXK,2.85
XRIU99FS,3.12
OHBAHXJ5,2.28
NTBWYBWF,2.91
FIJ6AZZY,2.87
CDYBBUVI,2.85
ICCLSOXV,2.74
CIJZNQ18,2.65
YPVB3RRS,2.56
3XGKUD2W,2.68
WFBEDGXQ,2.76
D7ZSQGNB,2.65
D6JJZANC,3.15
BRKLTFUJ,2.79
KVWQWT7I,2.53
2TRDEEGA,2.56
RJJQFBL9,3.19
JK7ZFEPQ,2.28
Y6NCQN2E,2.85
UWQFD65B,3.42
CMDUTRVA,2.73
WLYNVNDF,3.0
V8VVDBSL,2.85
N1OEQXXY,2.64
GY2YVBPK,2.75
EGH7JL6G,2.61
1IZ3RIY5,3.24
JRYGM5RB,3.0
4UNMRKZS,3.2
UGJ2WJ3G,3.29
FBYZLPQC,3.25
GOFJFDGN,2.64
BCOCS1ZG,2.65
LTL6LGHW,2.42
OSTEQPAY,2.82
HMGGCAOL,2.53
G3IRVY5H,2.56
JZX8WXIO,2.83
3V25YTQM,2.53
8LJC7ZZO,2.74
WQRFU1N9,2.35
JND9QXEQ,3.15
MJIUNZTW,2.65
39FE6SGF,2.55
LX1FNLNU,3.0
R8RJ3N2F,2.97
UGIMCXCY,2.58
KNPHSRKG,2.71
A4CQP7VZ,2.85
6H4GBFOH,2.65
QEPMWUGU,3.38
V1BIDNWV,2.92
9ZLEYVBG,2.91
KWQVMIKB,2.53
GKXANPYC,2.78
EEQTLNIC,3.06
WKTLKANU,2.56
QENAYDZA,2.97
TCYSXKXL,2.74
WWHW2JKK,2.88
FFX6NITO,2.68
AQW3DJU5,3.16
3PJ1CQJM,3.03
EK7ZD13Z,3.55
WA82YTX9,2.44
RHRXSXTC,2.53
HCUX8VL6,3.44
QJFWNQTR,2.59
KYBYATA2,2.56
TC6PCXUT,2.78
SUB4UP7W,2.7
TIGTUOQY,2.96
PDIJVPUX,2.22
SKCBVZ7V,2.34
XI2RWUC7,3.08
GFDLYVOU,2.5
SG7NB6M7,2.5
YCBVTGHV,2.74
9KSUKSFJ,2.97
DCXFZ7B6,2.6
Q2CFWIWD,3.1
YPNNVGYQ,2.95
UJQ8J8VL,2.81
RJTY3ALI,3.41
ZXGL5CER,2.89
LJ89HYSO,2.64
IJZNGBEB,2.32
JIT3GESW,2.56
KOGRQENU,2.19
LG4CHQ1K,3.32
ZT5OZLXG,2.83
P1ZKOKUW,3.15
AQGDDE2Y,2.63
Y9CJS2LC,2.27
GFB4UNGZ,3.03
8IOTWKJY,3.0
OCKCGRQD,2.97
TWSMVVN8,2.68
YIEX2JEK,2.66
YIIUUAKH,2.44
NKABVONX,2.81
DIW8JCXN,3.09
G4K93VV4,2.32
7XZ5TY5G,3.26
1ZQ6E389,3.26
XNUJXH4J,3.0
TD2ANAQT,3.0
SJBKAFLL,2.74
LRP6IICH,2.64
GAJA3MFG,2.47
ND3INPV4,3.18
KBWTN2SY,2.86
IHBIXOB3,2.28
53MEY2G7,2.72
YUUUVMHZ,2.09
IFRK4JCK,2.75
8Y1J3G3F,2.97
OVYUHZO2,3.44
7OLWFEAX,2.38
KOGRO6AM,3.12
9CZMHZUS,2.82
QUBNG3AH,2.38
AVIWDEWZ,2.26
YUHKHSXW,2.65
EHCZOCIL,3.14
SGCI8VNR,3.29
PNIKUWL2,3.25
VZ26SUPG,3.06
SFBD32QG,2.46
GWS3AYX4,2.98
VEPK9R8Y,2.76
KFYQRGCE,2.77
W5NZOEHS,2.62
PK6XASBJ,3.36
V9HG2WGR,2.76
VTWYP4RF,2.71
JFIJEKIJ,3.43
IUAZPWJP,2.97
2RB3XYKR,3.56
BU23PCBV,3.32
IDLHJZJX,3.44
JFCNSJMU,3.03
DDSOYYMQ,2.94
Z2ZY3PTZ,2.77
L1PBUT6A,3.0
TGUYDPV2,2.71
VQVCBRUR,3.03
Z4GZV75K,3.45
ZL9Q1T5W,3.47
EMSMHLET,2.97
MJX5BKXK,2.64
GKXKBHWR,2.97
ARCWIDZW,3.13
HNPMBKBI,3.36
FCBQRBNB,2.47
SXV9ENTK,2.68
HKS7GZKB,2.53
N6YQL26J,2.75
WTXDUZWS,2.74
NAK6VXAL,3.33
CBW2OSKG,2.32
BTVHAKCA,3.44
Y12CFLEM,2.78
DNV3NII9,2.83
FFZLC6FS,3.21
BJVLFMXC,3.0
NTGB2WGK,3.06
XMGK9RVC,3.2
4EFZPH2E,2.56
SJWRUGME,3.64
A9FALLGY,2.69
T1PSBFJT,2.56
VCGHUEOR,3.79
DC9GAENA,2.98
XGLL8LZZ,3.12
LDSD9LLW,3.19
RBQ4F9VL,3.5
EELZTI3S,2.36
UILN1BLQ,2.5
QOYSYLGE,2.55
7IDHEGKE,2.65
GH57HB7J,3.26
NW4MAU3X,3.44
78UUUBQH,2.91
22CKXOWN,2.76
XX64COGN,2.79
MOTN5IYJ,3.5
CGEVZCO1,2.62
DUD6IIZS,3.47
W5FYW6YN,2.69
HRU8TEII,2.18
UDMVBQ7Q,2.88
DMMAKULI,3.53
GOTLDT3O,2.58
3PX1TXBX,3.42
SJL7ENTX,2.18
ZQMPHXDJ,3.5
SBQRADIV,3.06
ARCBHZBM,3.15
ZRGNSCYB,3.18
WCOPCZ86,2.72
ZL1HVWOP,2.59
OLT6G4TU,2.71
KFE3TJUH,2.88
ZAFFOYCD,2.85
T6GNGOKU,3.5
H9QE4L4Y,2.55
V2LQAWPE,2.38
PQFJYP6Q,2.63
2FVEDLMD,3.17
G2PBHFPA,3.38
VEBNGFJA,2.37
B9BGBDKI,2.85
GZAT8NWS,3.0
XATQVBNB,2.92
W3EBFDPX,2.25
77KJYAXS,3.5
KKIGFUZK,3.21
JR4THLDB,3.01
DNCN4BT5,2.99
J3ULOQOO,2.59
EMSNI65M,3.25
BJOQCWMR,2.59
IVKSQ46V,3.02
HTYBHFA8,2.94
C3YAUMGC,3.37
UMJEUEKY,2.97
BEV7KYQV,2.63
WEWZUITC,3.01
IRCE4RTQ,3.15
NFK6LNIE,2.88
5FVHPPME,3.16
HJSMCHIY,2.85
P8N2OWJD,2.91
SEQ9YWUT,2.82
DIQ3CRUN,2.97
UBGA3NDQ,2.9
BAVOGOC8,2.61
TM3NPFXM,2.89
IZFOXAB4,3.33
WEISPD5A,2.78
PLHKAQFJ,2.66
HTCSCPQA,2.95
RHBTZBGU,2.88
WGN2XT5F,3.29
V8SNDUMB,3.23
SYHFNDHV,3.0
RJOVMHTE,3.25
S6LIXIJ3,3.06
ITKCFLWY,2.94
WNSMSVLE,3.58
WJ2M9HNM,3.06
LZD77WUM,2.85
TDPLKB5O,2.91
6JELLKOR,3.24
IC9LWQEC,3.06
XWZFOJ9Q,2.99
KGJNEQGQ,3.22
WNXDV6ZB,3.18
EHIRIVVF,2.85
2ISE6PZJ,3.24
N3P2XSFN,2.74
MWQAFL5F,2.65
YSAWH6G5,3.26
LUOQGWQ3,3.3
ZG96TGNE,3.21
CVEXIJLY,3.12
O4YHGPNI,3.07
DP1NXN3L,2.84
K3WHPIEQ,3.43
ZCFKLQZD,3.39
S1SZWLWR,3.22
CBCM9BHB,3.08
KPNUFZHQ,2.88
CDJ9TDYG,2.75
OWNDQHZQ,2.86
DDJX7Q6X,3.24
BQQLH4O3,3.48
DQTDJMNB,3.36
AYBUU5YE,2.67
PYW4VF5B,2.72
AJOUUUZK,2.5
DYEYPQ5Y,2.48
MVR3T6TV,3.13
YNBJBNXT,2.88
OESIWTJQ,3.25
OGJ5WO4R,2.73
GFI2RO2J,2.91
FOQS1YBU,3.21
ACFJIMAH,2.99
STZSOT2W,3.03
TWDG7CYU,2.99
KUUFHVCE,2.55
IOGPRTES,3.01
9N3YJMQR,2.94
TFO4IYET,3.28
CDPO4ES6,2.79
Q5VXRMEN,2.84
VFWAAETF,2.64
N8VUAEQE,2.48
6SRM17XE,3.55
1EFTI37E,2.58
CDGKJDI8,3.19
N9KXEEYP,2.51
YXVLJ1ER,2.6
7NBODIPC,3.56
GTXDOWJ7,2.64
MGEINTKM,3.4
WKKNTIC2,3.01
UPLCJUYQ,2.88
AQJJ2VUS,2.37
Q3ZHM6Q1,2.93
M7HEDG9E,2.87
PCFAZF9M,2.18
OZBSGHJQ,3.25
LARQOWLX,2.32
93XW45BV,2.93
2NBFNZH6,3.01
BC9YCHGW,2.54
UBLLVDMJ,2.88
DCB1C9AT,2.9
UVW9LFVD,2.75
JL8EUGBZ,3.22
